Country,MarketYear,CalendarYear,Month,Attribute,Value,CommodityCode
Vietnam,2023,2024,02,CY Exports,0.0,2222000
Vietnam,2023,2024,02,CY Exp. to U.S.,0.0,2222000
Vietnam,2023,2024,02,Yield,1.6071,2222000
Zambia,2023,2024,02,Area Planted,375.0,2222000
Zambia,2023,2024,02,Area Harvested,375.0,2222000
Zambia,2023,2024,02,Beginning Stocks,31.0,2222000
Zambia,2023,2024,02,Production,475.0,2222000
Zambia,2023,2024,02,MY Imports,1.0,2222000
Zambia,2023,2024,02,MY Imp. from U.S.,0.0,2222000
Zambia,2023,2024,02,MY Imp. from EU,0.0,2222000
Zambia,2023,2024,02,Total Supply,507.0,2222000
Zambia,2023,2024,02,MY Exports,30.0,2222000
Zambia,2023,2024,02,MY Exp. to EU,0.0,2222000
Zambia,2023,2024,02,Crush,375.0,2222000
Zambia,2023,2024,02,Food Use Dom. Cons.,20.0,2222000
Zambia,2023,2024,02,Feed Waste Dom. Cons.,55.0,2222000
Zambia,2023,2024,02,Total Dom. Cons.,450.0,2222000
Zambia,2023,2024,02,Ending Stocks,27.0,2222000
Zambia,2023,2024,02,Total Distribution,507.0,2222000
Zambia,2023,2024,02,CY Imports,1.0,2222000
Zambia,2023,2024,02,CY Imp. from U.S.,0.0,2222000
Zambia,2023,2024,02,CY Exports,30.0,2222000
Zambia,2023,2024,02,CY Exp. to U.S.,0.0,2222000
Zambia,2023,2024,02,Yield,1.2667,2222000
Azerbaijan,2023,2024,02,Area Planted (Cotton),110.0,2223000
Azerbaijan,2023,2024,02,Area Harvested (Cotton),110.0,2223000
Azerbaijan,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Azerbaijan,2023,2024,02,Beginning Stocks,14.0,2223000
Azerbaijan,2023,2024,02,Production,203.0,2223000
Azerbaijan,2023,2024,02,MY Imports,2.0,2223000
Azerbaijan,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Azerbaijan,2023,2024,02,MY Imp. from EU,0.0,2223000
Azerbaijan,2023,2024,02,Total Supply,219.0,2223000
Azerbaijan,2023,2024,02,MY Exports,23.0,2223000
Azerbaijan,2023,2024,02,MY Exp. to EU,0.0,2223000
Azerbaijan,2023,2024,02,Crush,170.0,2223000
Azerbaijan,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Azerbaijan,2023,2024,02,Feed Waste Dom. Cons.,15.0,2223000
Azerbaijan,2023,2024,02,Total Dom. Cons.,185.0,2223000
Azerbaijan,2023,2024,02,Ending Stocks,11.0,2223000
Azerbaijan,2023,2024,02,Total Distribution,219.0,2223000
Azerbaijan,2023,2024,02,CY Imports,2.0,2223000
Azerbaijan,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Azerbaijan,2023,2024,02,CY Exports,20.0,2223000
Azerbaijan,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Azerbaijan,2023,2024,02,Yield,1.8455,2223000
Argentina,2023,2024,02,Area Planted (Cotton),0.0,2223000
Argentina,2023,2024,02,Area Harvested (Cotton),560.0,2223000
Argentina,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Argentina,2023,2024,02,Beginning Stocks,24.0,2223000
Argentina,2023,2024,02,Production,629.0,2223000
Argentina,2023,2024,02,MY Imports,0.0,2223000
Argentina,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Argentina,2023,2024,02,MY Imp. from EU,0.0,2223000
Argentina,2023,2024,02,Total Supply,653.0,2223000
Argentina,2023,2024,02,MY Exports,40.0,2223000
Argentina,2023,2024,02,MY Exp. to EU,0.0,2223000
Argentina,2023,2024,02,Crush,140.0,2223000
Argentina,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Argentina,2023,2024,02,Feed Waste Dom. Cons.,430.0,2223000
Argentina,2023,2024,02,Total Dom. Cons.,570.0,2223000
Argentina,2023,2024,02,Ending Stocks,43.0,2223000
Argentina,2023,2024,02,Total Distribution,653.0,2223000
Argentina,2023,2024,02,CY Imports,0.0,2223000
Argentina,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Argentina,2023,2024,02,CY Exports,35.0,2223000
Argentina,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Argentina,2023,2024,02,Yield,1.1232,2223000
Australia,2023,2024,02,Area Planted (Cotton),650.0,2223000
Australia,2023,2024,02,Area Harvested (Cotton),515.0,2223000
Australia,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Australia,2023,2024,02,Beginning Stocks,94.0,2223000
Australia,2023,2024,02,Production,1442.0,2223000
Australia,2023,2024,02,MY Imports,0.0,2223000
Australia,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Australia,2023,2024,02,MY Imp. from EU,0.0,2223000
Australia,2023,2024,02,Total Supply,1536.0,2223000
Australia,2023,2024,02,MY Exports,800.0,2223000
Australia,2023,2024,02,MY Exp. to EU,0.0,2223000
Australia,2023,2024,02,Crush,80.0,2223000
Australia,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Australia,2023,2024,02,Feed Waste Dom. Cons.,620.0,2223000
Australia,2023,2024,02,Total Dom. Cons.,700.0,2223000
Australia,2023,2024,02,Ending Stocks,36.0,2223000
Australia,2023,2024,02,Total Distribution,1536.0,2223000
Australia,2023,2024,02,CY Imports,0.0,2223000
Australia,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Australia,2023,2024,02,CY Exports,780.0,2223000
Australia,2023,2024,02,CY Exp. to U.S.,75.0,2223000
Australia,2023,2024,02,Yield,2.8,2223000
Burma,2023,2024,02,Area Planted (Cotton),245.0,2223000
Burma,2023,2024,02,Area Harvested (Cotton),155.0,2223000
Burma,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Burma,2023,2024,02,Beginning Stocks,0.0,2223000
Burma,2023,2024,02,Production,194.0,2223000
Burma,2023,2024,02,MY Imports,0.0,2223000
Burma,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Burma,2023,2024,02,MY Imp. from EU,0.0,2223000
Burma,2023,2024,02,Total Supply,194.0,2223000
Burma,2023,2024,02,MY Exports,0.0,2223000
Burma,2023,2024,02,MY Exp. to EU,0.0,2223000
Burma,2023,2024,02,Crush,194.0,2223000
Burma,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Burma,2023,2024,02,Feed Waste Dom. Cons.,0.0,2223000
Burma,2023,2024,02,Total Dom. Cons.,194.0,2223000
Burma,2023,2024,02,Ending Stocks,0.0,2223000
Burma,2023,2024,02,Total Distribution,194.0,2223000
Burma,2023,2024,02,CY Imports,0.0,2223000
Burma,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Burma,2023,2024,02,CY Exports,0.0,2223000
Burma,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Burma,2023,2024,02,Yield,1.2516,2223000
Brazil,2023,2024,02,Area Planted (Cotton),1660.0,2223000
Brazil,2023,2024,02,Area Harvested (Cotton),1660.0,2223000
Brazil,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Brazil,2023,2024,02,Beginning Stocks,173.0,2223000
Brazil,2023,2024,02,Production,4834.0,2223000
Brazil,2023,2024,02,MY Imports,0.0,2223000
Brazil,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Brazil,2023,2024,02,MY Imp. from EU,0.0,2223000
Brazil,2023,2024,02,Total Supply,5007.0,2223000
Brazil,2023,2024,02,MY Exports,25.0,2223000
Brazil,2023,2024,02,MY Exp. to EU,0.0,2223000
Brazil,2023,2024,02,Crush,4500.0,2223000
Brazil,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Brazil,2023,2024,02,Feed Waste Dom. Cons.,310.0,2223000
Brazil,2023,2024,02,Total Dom. Cons.,4810.0,2223000
Brazil,2023,2024,02,Ending Stocks,172.0,2223000
Brazil,2023,2024,02,Total Distribution,5007.0,2223000
Brazil,2023,2024,02,CY Imports,0.0,2223000
Brazil,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Brazil,2023,2024,02,CY Exports,25.0,2223000
Brazil,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Brazil,2023,2024,02,Yield,2.912,2223000
Chad,2023,2024,02,Area Planted (Cotton),225.0,2223000
Chad,2023,2024,02,Area Harvested (Cotton),205.0,2223000
Chad,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Chad,2023,2024,02,Beginning Stocks,1.0,2223000
Chad,2023,2024,02,Production,82.0,2223000
Chad,2023,2024,02,MY Imports,0.0,2223000
Chad,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Chad,2023,2024,02,MY Imp. from EU,0.0,2223000
Chad,2023,2024,02,Total Supply,83.0,2223000
Chad,2023,2024,02,MY Exports,0.0,2223000
Chad,2023,2024,02,MY Exp. to EU,0.0,2223000
Chad,2023,2024,02,Crush,75.0,2223000
Chad,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Chad,2023,2024,02,Feed Waste Dom. Cons.,7.0,2223000
Chad,2023,2024,02,Total Dom. Cons.,82.0,2223000
Chad,2023,2024,02,Ending Stocks,1.0,2223000
Chad,2023,2024,02,Total Distribution,83.0,2223000
Chad,2023,2024,02,CY Imports,0.0,2223000
Chad,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Chad,2023,2024,02,CY Exports,0.0,2223000
Chad,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Chad,2023,2024,02,Yield,0.4,2223000
China,2023,2024,02,Area Planted (Cotton),3000.0,2223000
China,2023,2024,02,Area Harvested (Cotton),2900.0,2223000
China,2023,2024,02,Seed to Lint Ratio,0.0,2223000
China,2023,2024,02,Beginning Stocks,0.0,2223000
China,2023,2024,02,Production,10777.0,2223000
China,2023,2024,02,MY Imports,500.0,2223000
China,2023,2024,02,MY Imp. from U.S.,5.0,2223000
China,2023,2024,02,MY Imp. from EU,0.0,2223000
China,2023,2024,02,Total Supply,11277.0,2223000
China,2023,2024,02,MY Exports,0.0,2223000
China,2023,2024,02,MY Exp. to EU,0.0,2223000
China,2023,2024,02,Crush,9300.0,2223000
China,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
China,2023,2024,02,Feed Waste Dom. Cons.,1977.0,2223000
China,2023,2024,02,Total Dom. Cons.,11277.0,2223000
China,2023,2024,02,Ending Stocks,0.0,2223000
China,2023,2024,02,Total Distribution,11277.0,2223000
China,2023,2024,02,CY Imports,500.0,2223000
China,2023,2024,02,CY Imp. from U.S.,5.0,2223000
China,2023,2024,02,CY Exports,0.0,2223000
China,2023,2024,02,CY Exp. to U.S.,0.0,2223000
China,2023,2024,02,Yield,3.7162,2223000
Cameroon,2023,2024,02,Area Planted (Cotton),245.0,2223000
Cameroon,2023,2024,02,Area Harvested (Cotton),245.0,2223000
Cameroon,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Cameroon,2023,2024,02,Beginning Stocks,10.0,2223000
Cameroon,2023,2024,02,Production,330.0,2223000
Cameroon,2023,2024,02,MY Imports,0.0,2223000
Cameroon,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Cameroon,2023,2024,02,MY Imp. from EU,0.0,2223000
Cameroon,2023,2024,02,Total Supply,340.0,2223000
Cameroon,2023,2024,02,MY Exports,25.0,2223000
Cameroon,2023,2024,02,MY Exp. to EU,0.0,2223000
Cameroon,2023,2024,02,Crush,210.0,2223000
Cameroon,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Cameroon,2023,2024,02,Feed Waste Dom. Cons.,95.0,2223000
Cameroon,2023,2024,02,Total Dom. Cons.,305.0,2223000
Cameroon,2023,2024,02,Ending Stocks,10.0,2223000
Cameroon,2023,2024,02,Total Distribution,340.0,2223000
Cameroon,2023,2024,02,CY Imports,0.0,2223000
Cameroon,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Cameroon,2023,2024,02,CY Exports,25.0,2223000
Cameroon,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Cameroon,2023,2024,02,Yield,1.3469,2223000
Benin,2023,2024,02,Area Planted (Cotton),530.0,2223000
Benin,2023,2024,02,Area Harvested (Cotton),510.0,2223000
Benin,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Benin,2023,2024,02,Beginning Stocks,32.0,2223000
Benin,2023,2024,02,Production,345.0,2223000
Benin,2023,2024,02,MY Imports,0.0,2223000
Benin,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Benin,2023,2024,02,MY Imp. from EU,0.0,2223000
Benin,2023,2024,02,Total Supply,377.0,2223000
Benin,2023,2024,02,MY Exports,55.0,2223000
Benin,2023,2024,02,MY Exp. to EU,0.0,2223000
Benin,2023,2024,02,Crush,260.0,2223000
Benin,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Benin,2023,2024,02,Feed Waste Dom. Cons.,55.0,2223000
Benin,2023,2024,02,Total Dom. Cons.,315.0,2223000
Benin,2023,2024,02,Ending Stocks,7.0,2223000
Benin,2023,2024,02,Total Distribution,377.0,2223000
Benin,2023,2024,02,CY Imports,0.0,2223000
Benin,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Benin,2023,2024,02,CY Exports,50.0,2223000
Benin,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Benin,2023,2024,02,Yield,0.6765,2223000
European Union,2023,2024,02,Area Planted (Cotton),300.0,2223000
European Union,2023,2024,02,Area Harvested (Cotton),253.0,2223000
European Union,2023,2024,02,Seed to Lint Ratio,0.0,2223000
European Union,2023,2024,02,Beginning Stocks,59.0,2223000
European Union,2023,2024,02,Production,338.0,2223000
European Union,2023,2024,02,MY Imports,0.0,2223000
European Union,2023,2024,02,MY Imp. from U.S.,0.0,2223000
European Union,2023,2024,02,MY Imp. from EU,0.0,2223000
European Union,2023,2024,02,Total Supply,397.0,2223000
European Union,2023,2024,02,MY Exports,60.0,2223000
European Union,2023,2024,02,MY Exp. to EU,0.0,2223000
European Union,2023,2024,02,Crush,150.0,2223000
European Union,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
European Union,2023,2024,02,Feed Waste Dom. Cons.,150.0,2223000
European Union,2023,2024,02,Total Dom. Cons.,300.0,2223000
European Union,2023,2024,02,Ending Stocks,37.0,2223000
European Union,2023,2024,02,Total Distribution,397.0,2223000
European Union,2023,2024,02,CY Imports,0.0,2223000
European Union,2023,2024,02,CY Imp. from U.S.,0.0,2223000
European Union,2023,2024,02,CY Exports,70.0,2223000
European Union,2023,2024,02,CY Exp. to U.S.,0.0,2223000
European Union,2023,2024,02,Yield,1.336,2223000
Egypt,2023,2024,02,Area Planted (Cotton),130.0,2223000
Egypt,2023,2024,02,Area Harvested (Cotton),110.0,2223000
Egypt,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Egypt,2023,2024,02,Beginning Stocks,4.0,2223000
Egypt,2023,2024,02,Production,106.0,2223000
Egypt,2023,2024,02,MY Imports,0.0,2223000
Egypt,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Egypt,2023,2024,02,MY Imp. from EU,0.0,2223000
Egypt,2023,2024,02,Total Supply,110.0,2223000
Egypt,2023,2024,02,MY Exports,0.0,2223000
Egypt,2023,2024,02,MY Exp. to EU,0.0,2223000
Egypt,2023,2024,02,Crush,105.0,2223000
Egypt,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Egypt,2023,2024,02,Feed Waste Dom. Cons.,1.0,2223000
Egypt,2023,2024,02,Total Dom. Cons.,106.0,2223000
Egypt,2023,2024,02,Ending Stocks,4.0,2223000
Egypt,2023,2024,02,Total Distribution,110.0,2223000
Egypt,2023,2024,02,CY Imports,0.0,2223000
Egypt,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Egypt,2023,2024,02,CY Exports,0.0,2223000
Egypt,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Egypt,2023,2024,02,Yield,0.9636,2223000
Indonesia,2023,2024,02,Area Planted (Cotton),2.0,2223000
Indonesia,2023,2024,02,Area Harvested (Cotton),1.0,2223000
Indonesia,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Indonesia,2023,2024,02,Beginning Stocks,0.0,2223000
Indonesia,2023,2024,02,Production,1.0,2223000
Indonesia,2023,2024,02,MY Imports,0.0,2223000
Indonesia,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Indonesia,2023,2024,02,MY Imp. from EU,0.0,2223000
Indonesia,2023,2024,02,Total Supply,1.0,2223000
Indonesia,2023,2024,02,MY Exports,0.0,2223000
Indonesia,2023,2024,02,MY Exp. to EU,0.0,2223000
Indonesia,2023,2024,02,Crush,0.0,2223000
Indonesia,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Indonesia,2023,2024,02,Feed Waste Dom. Cons.,1.0,2223000
Indonesia,2023,2024,02,Total Dom. Cons.,1.0,2223000
Indonesia,2023,2024,02,Ending Stocks,0.0,2223000
Indonesia,2023,2024,02,Total Distribution,1.0,2223000
Indonesia,2023,2024,02,CY Imports,0.0,2223000
Indonesia,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Indonesia,2023,2024,02,CY Exports,0.0,2223000
Indonesia,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Indonesia,2023,2024,02,Yield,1.0,2223000
India,2023,2024,02,Area Planted (Cotton),12900.0,2223000
India,2023,2024,02,Area Harvested (Cotton),12700.0,2223000
India,2023,2024,02,Seed to Lint Ratio,0.0,2223000
India,2023,2024,02,Beginning Stocks,451.0,2223000
India,2023,2024,02,Production,10614.0,2223000
India,2023,2024,02,MY Imports,0.0,2223000
India,2023,2024,02,MY Imp. from U.S.,0.0,2223000
India,2023,2024,02,MY Imp. from EU,0.0,2223000
India,2023,2024,02,Total Supply,11065.0,2223000
India,2023,2024,02,MY Exports,0.0,2223000
India,2023,2024,02,MY Exp. to EU,0.0,2223000
India,2023,2024,02,Crush,9200.0,2223000
India,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
India,2023,2024,02,Feed Waste Dom. Cons.,1400.0,2223000
India,2023,2024,02,Total Dom. Cons.,10600.0,2223000
India,2023,2024,02,Ending Stocks,465.0,2223000
India,2023,2024,02,Total Distribution,11065.0,2223000
India,2023,2024,02,CY Imports,0.0,2223000
India,2023,2024,02,CY Imp. from U.S.,0.0,2223000
India,2023,2024,02,CY Exports,0.0,2223000
India,2023,2024,02,CY Exp. to U.S.,0.0,2223000
India,2023,2024,02,Yield,0.8357,2223000
Iran,2023,2024,02,Area Planted (Cotton),100.0,2223000
Iran,2023,2024,02,Area Harvested (Cotton),100.0,2223000
Iran,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Iran,2023,2024,02,Beginning Stocks,0.0,2223000
Iran,2023,2024,02,Production,118.0,2223000
Iran,2023,2024,02,MY Imports,0.0,2223000
Iran,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Iran,2023,2024,02,MY Imp. from EU,0.0,2223000
Iran,2023,2024,02,Total Supply,118.0,2223000
Iran,2023,2024,02,MY Exports,0.0,2223000
Iran,2023,2024,02,MY Exp. to EU,0.0,2223000
Iran,2023,2024,02,Crush,118.0,2223000
Iran,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Iran,2023,2024,02,Feed Waste Dom. Cons.,0.0,2223000
Iran,2023,2024,02,Total Dom. Cons.,118.0,2223000
Iran,2023,2024,02,Ending Stocks,0.0,2223000
Iran,2023,2024,02,Total Distribution,118.0,2223000
Iran,2023,2024,02,CY Imports,0.0,2223000
Iran,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Iran,2023,2024,02,CY Exports,0.0,2223000
Iran,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Iran,2023,2024,02,Yield,1.18,2223000
Cote d'Ivoire,2023,2024,02,Area Planted (Cotton),400.0,2223000
Cote d'Ivoire,2023,2024,02,Area Harvested (Cotton),395.0,2223000
Cote d'Ivoire,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Cote d'Ivoire,2023,2024,02,Beginning Stocks,8.0,2223000
Cote d'Ivoire,2023,2024,02,Production,199.0,2223000
Cote d'Ivoire,2023,2024,02,MY Imports,0.0,2223000
Cote d'Ivoire,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Cote d'Ivoire,2023,2024,02,MY Imp. from EU,0.0,2223000
Cote d'Ivoire,2023,2024,02,Total Supply,207.0,2223000
Cote d'Ivoire,2023,2024,02,MY Exports,0.0,2223000
Cote d'Ivoire,2023,2024,02,MY Exp. to EU,0.0,2223000
Cote d'Ivoire,2023,2024,02,Crush,195.0,2223000
Cote d'Ivoire,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Cote d'Ivoire,2023,2024,02,Feed Waste Dom. Cons.,4.0,2223000
Cote d'Ivoire,2023,2024,02,Total Dom. Cons.,199.0,2223000
Cote d'Ivoire,2023,2024,02,Ending Stocks,8.0,2223000
Cote d'Ivoire,2023,2024,02,Total Distribution,207.0,2223000
Cote d'Ivoire,2023,2024,02,CY Imports,0.0,2223000
Cote d'Ivoire,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Cote d'Ivoire,2023,2024,02,CY Exports,0.0,2223000
Cote d'Ivoire,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Cote d'Ivoire,2023,2024,02,Yield,0.5038,2223000
Japan,2023,2024,02,Area Planted (Cotton),0.0,2223000
Japan,2023,2024,02,Area Harvested (Cotton),0.0,2223000
Japan,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Japan,2023,2024,02,Beginning Stocks,2.0,2223000
Japan,2023,2024,02,Production,0.0,2223000
Japan,2023,2024,02,MY Imports,100.0,2223000
Japan,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Japan,2023,2024,02,MY Imp. from EU,7.0,2223000
Japan,2023,2024,02,Total Supply,102.0,2223000
Japan,2023,2024,02,MY Exports,0.0,2223000
Japan,2023,2024,02,MY Exp. to EU,0.0,2223000
Japan,2023,2024,02,Crush,25.0,2223000
Japan,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Japan,2023,2024,02,Feed Waste Dom. Cons.,75.0,2223000
Japan,2023,2024,02,Total Dom. Cons.,100.0,2223000
Japan,2023,2024,02,Ending Stocks,2.0,2223000
Japan,2023,2024,02,Total Distribution,102.0,2223000
Japan,2023,2024,02,CY Imports,100.0,2223000
Japan,2023,2024,02,CY Imp. from U.S.,50.0,2223000
Japan,2023,2024,02,CY Exports,0.0,2223000
Japan,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Japan,2023,2024,02,Yield,0.0,2223000
Kyrgyzstan,2023,2024,02,Area Planted (Cotton),20.0,2223000
Kyrgyzstan,2023,2024,02,Area Harvested (Cotton),18.0,2223000
Kyrgyzstan,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Kyrgyzstan,2023,2024,02,Beginning Stocks,0.0,2223000
Kyrgyzstan,2023,2024,02,Production,35.0,2223000
Kyrgyzstan,2023,2024,02,MY Imports,8.0,2223000
Kyrgyzstan,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Kyrgyzstan,2023,2024,02,MY Imp. from EU,0.0,2223000
Kyrgyzstan,2023,2024,02,Total Supply,43.0,2223000
Kyrgyzstan,2023,2024,02,MY Exports,0.0,2223000
Kyrgyzstan,2023,2024,02,MY Exp. to EU,0.0,2223000
Kyrgyzstan,2023,2024,02,Crush,42.0,2223000
Kyrgyzstan,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Kyrgyzstan,2023,2024,02,Feed Waste Dom. Cons.,1.0,2223000
Kyrgyzstan,2023,2024,02,Total Dom. Cons.,43.0,2223000
Kyrgyzstan,2023,2024,02,Ending Stocks,0.0,2223000
Kyrgyzstan,2023,2024,02,Total Distribution,43.0,2223000
Kyrgyzstan,2023,2024,02,CY Imports,8.0,2223000
Kyrgyzstan,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Kyrgyzstan,2023,2024,02,CY Exports,0.0,2223000
Kyrgyzstan,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Kyrgyzstan,2023,2024,02,Yield,1.9444,2223000
"Korea, South",2023,2024,02,Area Planted (Cotton),0.0,2223000
"Korea, South",2023,2024,02,Area Harvested (Cotton),0.0,2223000
"Korea, South",2023,2024,02,Seed to Lint Ratio,0.0,2223000
"Korea, South",2023,2024,02,Beginning Stocks,0.0,2223000
"Korea, South",2023,2024,02,Production,0.0,2223000
"Korea, South",2023,2024,02,MY Imports,165.0,2223000
"Korea, South",2023,2024,02,MY Imp. from U.S.,100.0,2223000
"Korea, South",2023,2024,02,MY Imp. from EU,6.0,2223000
"Korea, South",2023,2024,02,Total Supply,165.0,2223000
"Korea, South",2023,2024,02,MY Exports,2.0,2223000
"Korea, South",2023,2024,02,MY Exp. to EU,0.0,2223000
"Korea, South",2023,2024,02,Crush,143.0,2223000
"Korea, South",2023,2024,02,Food Use Dom. Cons.,0.0,2223000
"Korea, South",2023,2024,02,Feed Waste Dom. Cons.,20.0,2223000
"Korea, South",2023,2024,02,Total Dom. Cons.,163.0,2223000
"Korea, South",2023,2024,02,Ending Stocks,0.0,2223000
"Korea, South",2023,2024,02,Total Distribution,165.0,2223000
"Korea, South",2023,2024,02,CY Imports,170.0,2223000
"Korea, South",2023,2024,02,CY Imp. from U.S.,100.0,2223000
"Korea, South",2023,2024,02,CY Exports,2.0,2223000
"Korea, South",2023,2024,02,CY Exp. to U.S.,0.0,2223000
"Korea, South",2023,2024,02,Yield,0.0,2223000
Kazakhstan,2023,2024,02,Area Planted (Cotton),130.0,2223000
Kazakhstan,2023,2024,02,Area Harvested (Cotton),120.0,2223000
Kazakhstan,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Kazakhstan,2023,2024,02,Beginning Stocks,0.0,2223000
Kazakhstan,2023,2024,02,Production,105.0,2223000
Kazakhstan,2023,2024,02,MY Imports,0.0,2223000
Kazakhstan,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Kazakhstan,2023,2024,02,MY Imp. from EU,0.0,2223000
Kazakhstan,2023,2024,02,Total Supply,105.0,2223000
Kazakhstan,2023,2024,02,MY Exports,10.0,2223000
Kazakhstan,2023,2024,02,MY Exp. to EU,0.0,2223000
Kazakhstan,2023,2024,02,Crush,95.0,2223000
Kazakhstan,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Kazakhstan,2023,2024,02,Feed Waste Dom. Cons.,0.0,2223000
Kazakhstan,2023,2024,02,Total Dom. Cons.,95.0,2223000
Kazakhstan,2023,2024,02,Ending Stocks,0.0,2223000
Kazakhstan,2023,2024,02,Total Distribution,105.0,2223000
Kazakhstan,2023,2024,02,CY Imports,0.0,2223000
Kazakhstan,2023,2024,02,CY Imp. from U.S.,0.0,2223000
Kazakhstan,2023,2024,02,CY Exports,10.0,2223000
Kazakhstan,2023,2024,02,CY Exp. to U.S.,0.0,2223000
Kazakhstan,2023,2024,02,Yield,0.875,2223000
Madagascar,2023,2024,02,Area Planted (Cotton),20.0,2223000
Madagascar,2023,2024,02,Area Harvested (Cotton),20.0,2223000
Madagascar,2023,2024,02,Seed to Lint Ratio,0.0,2223000
Madagascar,2023,2024,02,Beginning Stocks,0.0,2223000
Madagascar,2023,2024,02,Production,16.0,2223000
Madagascar,2023,2024,02,MY Imports,0.0,2223000
Madagascar,2023,2024,02,MY Imp. from U.S.,0.0,2223000
Madagascar,2023,2024,02,MY Imp. from EU,0.0,2223000
Madagascar,2023,2024,02,Total Supply,16.0,2223000
Madagascar,2023,2024,02,MY Exports,0.0,2223000
Madagascar,2023,2024,02,MY Exp. to EU,0.0,2223000
Madagascar,2023,2024,02,Crush,15.0,2223000
Madagascar,2023,2024,02,Food Use Dom. Cons.,0.0,2223000
Madagascar,2023,2024,02,Feed Waste Dom. Cons.,1.0,2223000
Madagascar,2023,2024,02,Total Dom. Cons.,16.0,2223000
Madagascar,2023,2024,02,Ending Stocks,0.0,2223000
Madagascar,2023,2024,02,Total Distribution,16.0,2223000
Madagascar,2023,2024,02,CY Imports,0.0,2223000
